student_id,cumulative_gpa,academic_hours,training_hours,total_warnings_max,consecutive_warnings_max,military_education,graduation_status,year1_fall_gpa,year1_spring_gpa,year1_total_courses,year1_passed_courses,year1_failed_courses,year1_credits,year1_points,year1_avg_grade,year1_max_grade,year1_min_grade,year2_fall_gpa,year2_spring_gpa,year2_total_courses,year2_passed_courses,year2_failed_courses,year2_credits,year2_points,year2_avg_grade,year2_max_grade,year2_min_grade,year3_fall_gpa,year3_spring_gpa,year3_total_courses,year3_passed_courses,year3_failed_courses,year3_credits,year3_points,year3_avg_grade,year3_max_grade,year3_min_grade,year4_fall_gpa,year4_spring_gpa,year4_total_courses,year4_passed_courses,year4_failed_courses,year4_credits,year4_points,year4_avg_grade,year4_max_grade,year4_min_grade,total_courses,passed_courses,failed_courses,total_credits_all_years,total_points_all_years,avg_numeric_grade,highest_grade,lowest_grade,semester_gpa_count,overall_semester_gpa_avg,years_available,complete_four_year_record,promoted_to_year3
221206,2.52,53.0,110.0,0,0,,,2.37,2.26,13,12,1,35.0,81.0,2.323,3.7,0.0,2.43,,6,6,0,18.0,43.8,2.433,3.0,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,124.8,2.358,3.7,0.0,3,2.353,2,0,1
221209,2.21,44.0,70.0,2,0,,,1.81,2.16,11,10,1,32.0,63.1,1.973,3.7,0.0,2.24,,5,5,0,15.0,33.6,2.24,2.4,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,16,15,1,47.0,96.7,2.056,3.7,0.0,3,2.07,2,0,1
221210,1.81,49.0,70.0,3,0,,,1.85,1.16,11,10,1,32.0,48.9,1.527,3.2,0.0,1.94,,5,5,0,15.0,29.1,1.94,2.6,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,16,15,1,47.0,78.0,1.656,3.2,0.0,3,1.65,2,0,0
221213,2.6,53.0,70.0,1,0,,,1.65,2.94,11,10,1,32.0,72.2,2.218,3.7,0.0,2.58,,7,7,0,18.0,46.4,2.629,3.4,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,18,17,1,50.0,118.6,2.378,3.7,0.0,3,2.39,2,0,1
221214,2.17,53.0,70.0,0,0,,,2.08,2.39,13,13,0,35.0,78.5,2.246,4.0,1.0,2.02,,6,6,0,18.0,36.3,2.017,2.6,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,114.8,2.174,4.0,1.0,3,2.163,2,0,1
221221,2.3,53.0,70.0,0,0,,,,,0,0,0,0.0,0.0,,,,2.15,,6,6,0,18.0,38.7,2.15,3.0,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,6,6,0,18.0,38.7,2.15,3.0,1.5,1,2.15,1,0,1
221223,2.88,56.0,70.0,0,0,,,2.86,3.16,13,13,0,35.0,105.5,2.992,4.0,1.5,2.66,,7,7,0,21.0,55.8,2.657,3.0,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,20,20,0,56.0,161.3,2.875,4.0,1.5,3,2.893,2,0,1
221225,2.44,53.0,70.0,0,0,,,2.04,2.79,13,13,0,35.0,84.8,2.462,3.4,1.0,2.47,,6,6,0,18.0,44.4,2.467,3.2,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,129.2,2.463,3.4,1.0,3,2.433,2,0,1
221227,1.98,47.0,70.0,1,0,,,,,0,0,0,0.0,0.0,,,,1.5,,6,5,1,18.0,27.0,1.5,2.0,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,6,5,1,18.0,27.0,1.5,2.0,0.0,1,1.5,1,0,1
221228,2.43,49.0,70.0,0,0,,,2.4,2.44,13,12,1,35.0,84.7,2.354,3.7,0.0,2.44,,6,6,0,16.0,39.0,2.433,2.6,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,51.0,123.7,2.379,3.7,0.0,3,2.427,2,0,1
221238,1.78,50.0,110.0,1,0,,,2.12,2.07,13,13,0,35.0,73.4,2.123,3.7,1.0,1.17,,6,5,1,18.0,21.0,1.167,2.0,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,94.4,1.821,3.7,0.0,3,1.787,2,0,1
221239,2.1,39.0,30.0,2,0,,,0.62,2.37,11,7,4,29.0,38.9,1.464,4.0,0.0,2.52,,5,5,0,15.0,37.8,2.52,2.6,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,16,12,4,44.0,76.7,1.794,4.0,0.0,3,1.837,2,0,0
221254,2.01,50.0,110.0,2,0,,,1.62,2.14,11,10,1,32.0,59.6,1.873,3.7,0.0,2.03,,6,6,0,18.0,36.6,2.033,2.4,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,16,1,50.0,96.2,1.929,3.7,0.0,3,1.93,2,0,1
221256,3.17,57.0,110.0,0,0,,,3.05,2.72,14,13,1,38.0,108.9,2.886,4.0,0.0,3.28,,6,6,0,17.0,55.8,3.267,3.7,3.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,20,19,1,55.0,164.7,3.0,4.0,0.0,3,3.017,2,0,1
221288,2.32,53.0,70.0,0,0,,,2.05,2.51,13,13,0,35.0,80.0,2.3,4.0,1.5,2.33,,6,6,0,18.0,42.0,2.333,2.6,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,122.0,2.311,4.0,1.5,3,2.297,2,0,1
221290,2.56,53.0,70.0,0,0,,,2.42,2.74,13,13,0,35.0,90.5,2.569,3.7,1.0,2.5,,6,6,0,18.0,45.0,2.5,2.8,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,135.5,2.547,3.7,1.0,3,2.553,2,0,1
221292,2.76,52.0,70.0,0,0,,,2.34,3.14,13,13,0,35.0,96.3,2.762,4.0,1.5,2.76,,6,6,0,17.0,47.0,2.8,3.4,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,143.3,2.774,4.0,1.0,3,2.747,2,0,1
221294,2.93,53.0,70.0,0,0,,,2.71,3.1,13,13,0,35.0,101.8,2.908,4.0,2.0,2.97,,6,6,0,18.0,53.4,2.967,3.2,2.8,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,155.2,2.926,4.0,2.0,3,2.927,2,0,1
221301,2.76,53.0,70.0,0,0,,,2.78,2.81,13,13,0,35.0,97.8,2.762,4.0,1.0,2.7,,6,6,0,18.0,48.6,2.7,3.2,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,146.4,2.742,4.0,1.0,3,2.763,2,0,1
221305,2.28,53.0,70.0,1,0,,,1.99,2.31,13,13,0,35.0,75.3,2.146,3.4,1.0,2.53,,6,6,0,18.0,45.6,2.533,3.0,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,120.9,2.268,3.4,1.0,3,2.277,2,0,1
221312,2.9,52.0,110.0,0,0,,,2.89,3.0,13,13,0,35.0,103.2,2.962,3.7,2.0,2.81,,6,6,0,17.0,47.8,2.833,3.2,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,151.0,2.921,3.7,2.0,3,2.9,2,0,1
221325,2.28,50.0,70.0,0,0,,,2.51,2.86,13,13,0,35.0,94.2,2.677,4.0,1.5,1.48,,6,5,1,18.0,26.7,1.483,2.2,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,120.9,2.3,4.0,0.0,3,2.283,2,0,1
221328,2.37,53.0,70.0,0,0,,,2.28,2.58,13,13,0,35.0,85.3,2.454,3.7,1.0,2.25,,6,6,0,18.0,40.5,2.25,2.8,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,125.8,2.389,3.7,1.0,3,2.37,2,0,1
221334,2.18,50.0,70.0,1,0,,,1.9,2.24,11,11,0,32.0,65.9,2.027,2.8,1.0,2.4,,7,7,0,18.0,43.2,2.429,3.0,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,18,18,0,50.0,109.1,2.183,3.0,1.0,3,2.18,2,0,1
221335,2.82,53.0,70.0,0,0,,,2.75,2.94,13,13,0,35.0,99.6,2.831,4.0,2.0,2.77,,6,6,0,18.0,49.8,2.767,3.0,2.6,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,149.4,2.811,4.0,2.0,3,2.82,2,0,1
221338,2.36,51.0,70.0,0,0,,,2.21,2.94,13,12,1,35.0,90.5,2.554,3.7,0.0,1.93,,6,6,0,18.0,34.8,1.933,2.4,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,125.3,2.358,3.7,0.0,3,2.36,2,0,1
221344,2.1,51.0,40.0,0,0,,,2.41,2.23,13,12,1,35.0,81.1,2.285,3.4,0.0,1.67,,6,6,0,18.0,30.0,1.667,2.0,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,111.1,2.089,3.4,0.0,3,2.103,2,0,1
221349,2.52,52.0,70.0,0,0,,,2.15,2.73,13,13,0,35.0,85.8,2.454,3.4,1.0,2.65,,6,6,0,17.0,45.1,2.683,3.2,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,130.9,2.526,3.4,1.0,3,2.51,2,0,1
221358,2.88,53.0,70.0,0,0,,,2.6,2.87,13,13,0,35.0,95.8,2.738,4.0,2.2,3.15,,6,6,0,18.0,56.7,3.15,3.7,2.6,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,152.5,2.868,4.0,2.2,3,2.873,2,0,1
221367,2.2,49.0,110.0,1,0,,,1.76,2.42,11,11,0,32.0,66.2,2.073,3.4,1.0,2.44,,6,6,0,17.0,41.4,2.433,2.8,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,17,0,49.0,107.6,2.2,3.4,1.0,3,2.207,2,0,1
221370,2.06,50.0,70.0,0,0,,,2.31,2.48,13,13,0,35.0,83.9,2.415,3.4,1.0,1.42,,6,5,1,18.0,25.5,1.417,2.0,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,109.4,2.1,3.4,0.0,3,2.07,2,0,1
221373,2.93,53.0,110.0,0,0,,,2.55,3.07,13,13,0,35.0,98.6,2.862,4.0,1.0,3.15,,6,6,0,18.0,56.7,3.15,3.7,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,155.3,2.953,4.0,1.0,3,2.923,2,0,1
221374,2.89,53.0,110.0,0,0,,,2.76,3.02,13,13,0,35.0,101.2,2.877,3.7,2.2,2.9,,6,6,0,18.0,52.2,2.9,3.4,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,153.4,2.884,3.7,2.2,3,2.893,2,0,1
221403,2.46,53.0,30.0,0,0,,,2.48,2.69,13,13,0,35.0,90.6,2.585,3.2,2.0,2.22,,6,6,0,18.0,39.9,2.217,2.8,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,130.5,2.468,3.2,1.5,3,2.463,2,0,1
221415,2.68,53.0,110.0,0,0,,,2.68,2.69,13,13,0,35.0,94.0,2.685,4.0,1.5,2.67,,6,6,0,18.0,48.0,2.667,2.8,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,142.0,2.679,4.0,1.5,3,2.68,2,0,1
221416,2.76,52.0,140.0,0,0,,,2.78,2.76,13,13,0,35.0,97.0,2.723,4.0,1.0,2.74,,6,6,0,17.0,46.6,2.767,3.2,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,143.6,2.737,4.0,1.0,3,2.76,2,0,1
221433,1.98,40.0,70.0,3,0,,,1.27,1.4,11,7,4,32.0,42.6,1.291,3.0,0.0,2.32,,6,5,1,15.0,34.8,2.267,3.2,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,12,5,47.0,77.4,1.635,3.2,0.0,3,1.663,2,0,0
221438,2.0,53.0,100.0,1,0,,,2.15,2.4,13,13,0,35.0,79.7,2.246,3.2,1.0,1.45,,6,6,0,18.0,26.1,1.45,2.2,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,105.8,1.995,3.2,1.0,3,2.0,2,0,1
221443,2.99,60.0,110.0,0,0,,,3.02,3.04,14,14,0,38.0,115.2,3.021,4.0,2.0,2.62,,5,5,0,13.0,34.0,2.6,3.0,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,51.0,149.2,2.911,4.0,2.0,3,2.893,2,0,1
221458,2.85,53.0,110.0,0,0,,,2.68,2.98,13,13,0,35.0,99.1,2.823,4.0,1.5,2.9,,6,6,0,18.0,52.2,2.9,3.4,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,151.3,2.847,4.0,1.5,3,2.853,2,0,1
221461,2.39,53.0,110.0,0,0,,,2.34,2.52,13,13,0,35.0,85.1,2.446,3.7,1.0,2.32,,6,6,0,18.0,41.7,2.317,3.2,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,126.8,2.405,3.7,1.0,3,2.393,2,0,1
221462,2.75,52.0,140.0,0,0,,,2.71,2.94,13,13,0,35.0,98.9,2.808,4.0,2.0,2.59,,6,6,0,17.0,44.0,2.6,3.2,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,142.9,2.742,4.0,2.0,3,2.747,2,0,1
221463,2.11,47.0,70.0,2,0,,,1.31,2.48,11,8,3,32.0,59.4,1.8,4.0,0.0,1.93,,6,6,0,18.0,34.8,1.933,2.4,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,14,3,50.0,94.2,1.847,4.0,0.0,3,1.907,2,0,1
221465,2.33,52.0,70.0,0,0,,,2.27,1.88,13,11,2,35.0,72.4,2.085,3.7,0.0,2.3,,6,6,0,17.0,39.1,2.317,2.8,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,17,2,52.0,111.5,2.158,3.7,0.0,3,2.15,2,0,1
221468,1.85,55.0,70.0,3,0,,,1.87,2.0,11,11,0,32.0,61.8,1.918,3.7,1.0,1.35,,6,6,0,17.0,23.0,1.333,2.0,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,17,0,49.0,84.8,1.712,3.7,1.0,3,1.74,2,0,1
221480,2.56,53.0,110.0,0,0,,,2.07,2.92,13,13,0,35.0,87.8,2.523,4.0,1.0,2.67,,6,6,0,18.0,48.0,2.667,3.0,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,135.8,2.568,4.0,1.0,3,2.553,2,0,1
221508,1.99,49.0,110.0,3,0,,,1.77,1.74,11,10,1,32.0,56.2,1.764,3.7,0.0,1.78,,6,5,1,17.0,30.3,1.683,2.4,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,15,2,49.0,86.5,1.735,3.7,0.0,3,1.763,2,0,1
221512,1.94,50.0,70.0,1,0,,,2.25,2.08,13,12,1,35.0,75.7,2.146,3.2,0.0,1.4,,6,5,1,18.0,25.2,1.4,2.4,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,17,2,53.0,100.9,1.911,3.2,0.0,3,1.91,2,0,1
221520,2.34,53.0,110.0,0,0,,,2.16,2.19,13,12,1,35.0,76.3,2.138,4.0,0.0,2.28,,6,6,0,18.0,41.1,2.283,2.6,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,117.4,2.184,4.0,0.0,3,2.21,2,0,1
221524,1.7,47.0,110.0,3,0,,,1.52,1.44,11,10,1,32.0,47.4,1.482,3.4,0.0,1.86,,6,6,0,15.0,27.9,1.917,2.4,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,16,1,47.0,75.3,1.635,3.4,0.0,3,1.607,2,0,0
221528,3.14,56.0,70.0,0,0,,,3.03,3.41,13,13,0,35.0,112.8,3.231,4.0,2.2,3.0,,7,7,0,21.0,63.0,3.0,3.2,2.6,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,20,20,0,56.0,175.8,3.15,4.0,2.2,3,3.147,2,0,1
221544,2.2,50.0,110.0,0,0,,,2.54,2.33,13,13,0,35.0,85.1,2.431,3.7,1.5,1.75,,6,5,1,18.0,31.5,1.75,2.8,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,116.6,2.216,3.7,0.0,3,2.207,2,0,1
221548,2.67,53.0,70.0,0,0,,,,,0,0,0,0.0,0.0,,,,2.53,,6,6,0,18.0,45.6,2.533,3.0,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,6,6,0,18.0,45.6,2.533,3.0,2.2,1,2.53,1,0,1
221564,2.38,53.0,70.0,0,0,,,2.16,2.76,13,13,0,35.0,86.3,2.485,4.0,1.0,2.22,,6,6,0,18.0,39.9,2.217,2.6,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,126.2,2.4,4.0,1.0,3,2.38,2,0,1
221571,2.06,47.0,70.0,2,0,,,1.46,2.4,11,10,1,32.0,60.8,1.873,4.0,0.0,2.02,,5,5,0,15.0,30.3,2.02,2.8,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,16,15,1,47.0,91.1,1.919,4.0,0.0,3,1.96,2,0,1
221572,2.41,53.0,70.0,0,0,,,2.16,2.59,13,13,0,35.0,83.4,2.369,3.7,1.0,2.47,,6,6,0,18.0,44.4,2.467,3.2,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,127.8,2.4,3.7,1.0,3,2.407,2,0,1
221573,2.22,57.0,110.0,0,0,,,2.1,2.37,13,13,0,35.0,78.3,2.262,3.4,1.0,2.33,,6,6,0,16.0,37.3,2.333,3.2,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,51.0,115.6,2.284,3.4,1.0,3,2.267,2,0,1
221575,2.56,53.0,70.0,0,0,,,2.32,2.96,13,13,0,35.0,92.6,2.662,3.7,1.0,2.4,,6,6,0,18.0,43.2,2.4,3.0,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,135.8,2.579,3.7,1.0,3,2.56,2,0,1
221581,2.25,53.0,110.0,0,0,,,2.38,2.31,13,13,0,35.0,82.0,2.277,3.7,1.0,2.0,,6,6,0,18.0,36.0,2.0,3.0,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,118.0,2.189,3.7,1.0,3,2.23,2,0,1
221589,2.88,53.0,70.0,0,0,,,2.49,3.24,13,13,0,35.0,100.8,2.885,4.0,1.5,2.87,,6,6,0,18.0,51.6,2.867,3.4,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,152.4,2.879,4.0,1.5,3,2.867,2,0,1
221598,2.78,52.0,70.0,0,0,,,2.84,3.14,13,13,0,35.0,104.8,3.008,3.7,1.0,2.33,,6,6,0,17.0,39.6,2.367,3.2,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,144.4,2.805,3.7,1.0,3,2.77,2,0,1
221602,2.96,53.0,70.0,0,0,,,2.7,3.16,13,13,0,35.0,102.8,2.931,4.0,2.0,3.02,,6,6,0,18.0,54.3,3.017,3.7,2.6,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,157.1,2.958,4.0,2.0,3,2.96,2,0,1
221603,2.65,53.0,110.0,0,0,,,2.52,2.84,13,13,0,35.0,94.1,2.677,4.0,1.0,2.57,,6,6,0,18.0,46.2,2.567,3.2,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,140.3,2.642,4.0,1.0,3,2.643,2,0,1
221609,2.5,52.0,80.0,0,0,,,2.69,2.31,13,13,0,35.0,87.3,2.531,3.7,1.0,2.52,,6,6,0,17.0,42.8,2.533,3.0,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,130.1,2.532,3.7,1.0,3,2.507,2,0,1
221612,3.15,55.0,110.0,0,0,,,2.89,3.3,13,13,0,35.0,108.5,3.131,4.0,1.5,3.24,,7,7,0,20.0,64.7,3.214,3.7,2.6,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,20,20,0,55.0,173.2,3.16,4.0,1.5,3,3.143,2,0,1
221614,2.31,53.0,110.0,0,0,,,2.09,2.63,13,13,0,35.0,83.0,2.4,3.4,1.0,2.18,,6,6,0,18.0,39.3,2.183,2.6,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,122.3,2.332,3.4,1.0,3,2.3,2,0,1
221616,2.67,53.0,70.0,0,0,,,2.76,2.74,13,13,0,35.0,96.4,2.754,4.0,2.0,2.5,,6,6,0,18.0,45.0,2.5,3.2,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,141.4,2.674,4.0,2.0,3,2.667,2,0,1
221617,2.2,50.0,70.0,0,0,,,2.14,2.76,13,13,0,35.0,86.1,2.454,3.7,1.0,1.66,,6,5,1,17.0,28.2,1.567,2.4,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,52.0,114.3,2.174,3.7,0.0,3,2.187,2,0,1
221635,2.35,53.0,110.0,0,0,,,2.14,2.75,13,13,0,35.0,85.9,2.469,3.7,1.0,2.13,,6,6,0,18.0,38.4,2.133,2.4,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,124.3,2.363,3.7,1.0,3,2.34,2,0,1
221682,2.42,51.0,70.0,0,0,,,2.51,2.17,13,12,1,35.0,81.6,2.308,3.7,0.0,2.6,,6,6,0,18.0,46.8,2.6,3.0,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,128.4,2.4,3.7,0.0,3,2.427,2,0,1
221686,2.37,52.0,110.0,0,0,,,2.38,2.0,13,12,1,35.0,76.4,2.138,2.8,0.0,2.45,,6,6,0,17.0,41.7,2.45,3.2,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,52.0,118.1,2.237,3.2,0.0,3,2.277,2,0,1
221702,2.19,52.0,110.0,0,0,,,2.08,2.41,13,13,0,35.0,78.8,2.238,4.0,1.0,2.08,,6,6,0,17.0,35.3,2.117,2.8,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,114.1,2.2,4.0,1.0,3,2.19,2,0,1
221706,2.16,52.0,110.0,0,0,,,2.29,1.9,13,11,2,35.0,73.1,2.046,4.0,0.0,1.9,,6,6,0,17.0,32.3,1.95,2.8,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,17,2,52.0,105.4,2.016,4.0,0.0,3,2.03,2,0,1
221710,2.15,47.0,30.0,2,0,,,1.89,1.54,11,9,2,32.0,55.3,1.736,2.8,0.0,2.54,,5,5,0,15.0,38.1,2.54,3.0,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,16,14,2,47.0,93.4,1.988,3.0,0.0,3,1.99,2,0,1
221730,2.24,51.0,70.0,0,0,,,2.14,2.19,13,12,1,35.0,75.7,2.108,4.0,0.0,2.38,,6,6,0,18.0,42.9,2.383,3.0,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,118.6,2.195,4.0,0.0,3,2.237,2,0,1
221737,2.4,53.0,70.0,1,0,,,1.96,2.51,13,12,1,35.0,78.6,2.246,4.0,0.0,2.33,,6,6,0,18.0,42.0,2.333,2.6,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,120.6,2.274,4.0,0.0,3,2.267,2,0,1
221748,2.66,53.0,70.0,0,0,,,2.75,3.09,13,13,0,35.0,102.4,2.908,4.0,2.0,2.15,,6,6,0,18.0,38.7,2.15,3.0,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,141.1,2.668,4.0,1.0,3,2.663,2,0,1
221751,2.53,52.0,80.0,0,0,,,2.53,2.64,13,13,0,35.0,90.5,2.562,3.7,1.5,2.41,,6,6,0,17.0,40.9,2.383,3.0,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,131.4,2.505,3.7,1.5,3,2.527,2,0,1
221761,2.27,53.0,70.0,0,0,,,2.25,2.36,13,13,0,35.0,80.7,2.292,3.4,1.0,2.2,,6,6,0,18.0,39.6,2.2,2.6,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,120.3,2.263,3.4,1.0,3,2.27,2,0,1
221763,2.4,46.0,70.0,2,0,,,1.91,1.92,11,8,3,32.0,61.2,1.855,4.0,0.0,2.47,,6,6,0,17.0,42.0,2.5,3.0,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,14,3,49.0,103.2,2.082,4.0,0.0,3,2.1,2,0,1
221774,2.35,53.0,70.0,0,0,,,2.43,2.59,13,13,0,35.0,88.0,2.508,3.7,1.5,2.03,,6,6,0,18.0,36.6,2.033,2.6,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,124.6,2.358,3.7,1.0,3,2.35,2,0,1
221775,2.66,53.0,110.0,0,0,,,2.35,3.03,13,13,0,35.0,94.6,2.738,4.0,1.0,2.57,,6,6,0,18.0,46.2,2.567,3.0,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,140.8,2.684,4.0,1.0,3,2.65,2,0,1
221798,1.95,50.0,70.0,1,0,,,2.04,2.09,13,12,1,35.0,72.3,2.054,3.4,0.0,1.45,,6,5,1,18.0,26.1,1.45,2.2,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,17,2,53.0,98.4,1.863,3.4,0.0,3,1.86,2,0,1
