student_id,cumulative_gpa,academic_hours,training_hours,total_warnings_max,consecutive_warnings_max,military_education,graduation_status,year1_fall_gpa,year1_spring_gpa,year1_total_courses,year1_passed_courses,year1_failed_courses,year1_credits,year1_points,year1_avg_grade,year1_max_grade,year1_min_grade,year2_fall_gpa,year2_spring_gpa,year2_total_courses,year2_passed_courses,year2_failed_courses,year2_credits,year2_points,year2_avg_grade,year2_max_grade,year2_min_grade,year3_fall_gpa,year3_spring_gpa,year3_total_courses,year3_passed_courses,year3_failed_courses,year3_credits,year3_points,year3_avg_grade,year3_max_grade,year3_min_grade,year4_fall_gpa,year4_spring_gpa,year4_total_courses,year4_passed_courses,year4_failed_courses,year4_credits,year4_points,year4_avg_grade,year4_max_grade,year4_min_grade,total_courses,passed_courses,failed_courses,total_credits_all_years,total_points_all_years,avg_numeric_grade,highest_grade,lowest_grade,semester_gpa_count,overall_semester_gpa_avg,years_available,complete_four_year_record,delayed_progression
221176,2.82,106.0,170.0,0,0,,,2.69,2.83,13,13,0,35.0,96.7,2.746,4.0,2.0,2.77,,6,6,0,18.0,49.8,2.767,3.2,2.0,3.16,2.63,12,12,0,36.0,104.1,2.9,3.7,2.2,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,250.6,2.81,4.0,2.0,5,2.816,3,0,0.0
221180,2.24,97.0,140.0,2,0,,,2.15,1.39,13,12,1,35.0,61.5,1.792,4.0,0.0,1.56,,5,4,1,15.0,23.4,1.56,2.4,0.0,2.71,2.47,12,12,0,36.0,93.2,2.592,3.7,2.0,,,0,0,0,0.0,0.0,,,,30,28,2,86.0,178.1,2.073,4.0,0.0,5,2.056,3,0,0.0
221186,2.76,106.0,160.0,0,0,,,2.69,2.63,13,12,1,35.0,93.0,2.615,3.7,0.0,2.23,,6,6,0,18.0,40.2,2.233,2.8,1.5,3.11,2.79,12,12,0,36.0,106.2,2.958,3.7,2.2,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,239.4,2.674,3.7,0.0,5,2.69,3,0,0.0
221195,2.8,106.0,190.0,0,0,,,2.58,2.41,13,13,0,35.0,87.3,2.485,3.7,1.0,2.33,,6,6,0,18.0,42.0,2.333,2.8,1.0,3.28,3.27,12,12,0,36.0,117.9,3.275,3.7,2.8,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,247.2,2.761,3.7,1.0,5,2.774,3,0,0.0
221197,2.83,106.0,130.0,0,0,,,2.45,2.56,13,13,0,35.0,87.6,2.531,3.7,1.0,2.67,,6,6,0,18.0,48.0,2.667,2.8,2.6,3.18,3.03,12,12,0,36.0,111.8,3.108,3.7,2.4,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,247.4,2.781,3.7,1.0,5,2.778,3,0,0.0
221201,2.92,103.0,160.0,0,0,,,2.75,2.84,13,13,0,35.0,97.9,2.777,3.7,2.0,2.82,,6,6,0,17.0,47.9,2.717,3.7,1.0,2.86,3.19,12,12,0,36.0,109.0,3.033,3.7,2.2,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,254.8,2.865,3.7,1.0,5,2.892,3,0,0.0
221202,2.59,106.0,160.0,0,0,,,2.44,2.04,13,13,0,35.0,78.2,2.215,3.7,1.5,2.22,,6,6,0,18.0,39.9,2.217,2.6,1.5,3.23,2.98,12,12,0,36.0,111.8,3.108,3.7,2.2,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,229.9,2.561,3.7,1.5,5,2.582,3,0,0.0
221206,2.63,106.0,170.0,0,0,,,2.37,2.26,13,12,1,35.0,81.0,2.323,3.7,0.0,2.43,,6,6,0,18.0,43.8,2.433,3.0,2.0,2.73,2.8,12,12,0,36.0,99.5,2.767,3.2,2.0,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,224.3,2.516,3.7,0.0,5,2.518,3,0,0.0
221209,2.36,96.0,130.0,2,0,,,1.81,2.16,11,10,1,32.0,63.1,1.973,3.7,0.0,2.24,,5,5,0,15.0,33.6,2.24,2.4,2.0,2.53,2.37,12,12,0,35.0,85.9,2.475,3.4,1.5,,,0,0,0,0.0,0.0,,,,28,27,1,82.0,182.6,2.236,3.7,0.0,5,2.222,3,0,0.0
221213,2.78,104.0,130.0,1,0,,,1.65,2.94,11,10,1,32.0,72.2,2.218,3.7,0.0,2.58,,7,7,0,18.0,46.4,2.629,3.4,2.0,3.37,2.7,12,12,0,36.0,109.2,3.033,4.0,2.2,,,0,0,0,0.0,0.0,,,,30,29,1,86.0,227.8,2.64,4.0,0.0,5,2.648,3,0,0.0
221214,2.28,100.0,100.0,0,0,,,2.08,2.39,13,13,0,35.0,78.5,2.246,4.0,1.0,2.02,,6,6,0,18.0,36.3,2.017,2.6,1.0,2.4,2.32,12,12,0,35.0,82.7,2.358,3.2,1.0,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,197.5,2.245,4.0,1.0,5,2.242,3,0,0.0
221221,2.3,104.0,100.0,0,0,,,,,0,0,0,0.0,0.0,,,,2.15,,6,6,0,18.0,38.7,2.15,3.0,1.5,2.46,2.12,12,12,0,36.0,82.4,2.3,3.4,1.5,,,0,0,0,0.0,0.0,,,,18,18,0,54.0,121.1,2.25,3.4,1.5,3,2.243,2,0,0.0
221223,3.06,112.0,160.0,0,0,,,2.86,3.16,13,13,0,35.0,105.5,2.992,4.0,1.5,2.66,,7,7,0,21.0,55.8,2.657,3.0,2.2,3.21,3.31,13,13,0,39.0,127.4,3.269,4.0,2.6,,,0,0,0,0.0,0.0,,,,33,33,0,95.0,288.7,3.03,4.0,1.5,5,3.04,3,0,0.0
221225,2.53,106.0,130.0,0,0,,,2.04,2.79,13,13,0,35.0,84.8,2.462,3.4,1.0,2.47,,6,6,0,18.0,44.4,2.467,3.2,2.0,2.43,2.57,12,12,0,36.0,90.0,2.5,3.7,1.0,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,219.2,2.477,3.7,1.0,5,2.46,3,0,0.0
221227,2.4,94.0,130.0,1,0,,,,,0,0,0,0.0,0.0,,,,1.5,,6,5,1,18.0,27.0,1.5,2.0,0.0,2.93,1.98,12,11,1,35.0,86.5,2.475,3.4,0.0,,,0,0,0,0.0,0.0,,,,18,16,2,53.0,113.5,2.15,3.4,0.0,3,2.137,2,0,0.0
221228,2.81,97.0,130.0,0,0,,,2.4,2.44,13,12,1,35.0,84.7,2.354,3.7,0.0,2.44,,6,6,0,16.0,39.0,2.433,2.6,2.2,3.13,3.35,12,12,0,36.0,116.6,3.242,4.0,2.0,,,0,0,0,0.0,0.0,,,,31,30,1,87.0,240.3,2.713,4.0,0.0,5,2.752,3,0,0.0
221238,2.1,97.0,140.0,2,0,,,2.12,2.07,13,13,0,35.0,73.4,2.123,3.7,1.0,1.17,,6,5,1,18.0,21.0,1.167,2.0,0.0,2.22,2.21,11,11,0,33.0,73.1,2.218,3.0,1.5,,,0,0,0,0.0,0.0,,,,30,29,1,86.0,167.5,1.967,3.7,0.0,5,1.958,3,0,0.0
221254,2.31,103.0,200.0,2,0,,,1.62,2.14,11,10,1,32.0,59.6,1.873,3.7,0.0,2.03,,6,6,0,18.0,36.6,2.033,2.4,1.0,2.44,2.51,12,12,0,36.0,89.1,2.483,3.7,1.0,,,0,0,0,0.0,0.0,,,,29,28,1,86.0,185.3,2.159,3.7,0.0,5,2.148,3,0,0.0
221256,3.4,108.0,200.0,0,0,,,3.05,2.72,14,13,1,38.0,108.9,2.886,4.0,0.0,3.28,,6,6,0,17.0,55.8,3.267,3.7,3.0,3.68,3.7,12,12,0,36.0,132.9,3.692,4.0,3.0,,,0,0,0,0.0,0.0,,,,32,31,1,91.0,297.6,3.259,4.0,0.0,5,3.286,3,0,0.0
221288,2.58,106.0,190.0,0,0,,,2.05,2.51,13,13,0,35.0,80.0,2.3,4.0,1.5,2.33,,6,6,0,18.0,42.0,2.333,2.6,2.2,2.86,2.89,12,12,0,36.0,103.5,2.883,3.4,2.4,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,225.5,2.532,4.0,1.5,5,2.528,3,0,0.0
221290,2.79,106.0,130.0,0,0,,,2.42,2.74,13,13,0,35.0,90.5,2.569,3.7,1.0,2.5,,6,6,0,18.0,45.0,2.5,2.8,2.0,2.92,3.12,12,12,0,36.0,108.6,3.017,3.7,1.5,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,244.1,2.729,3.7,1.0,5,2.74,3,0,0.0
221292,2.96,103.0,100.0,0,0,,,2.34,3.14,13,13,0,35.0,96.3,2.762,4.0,1.5,2.76,,6,6,0,17.0,47.0,2.8,3.4,1.0,3.37,2.98,12,12,0,36.0,114.3,3.175,4.0,2.4,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,257.6,2.929,4.0,1.0,5,2.918,3,0,0.0
221294,3.13,109.0,100.0,0,0,,,2.71,3.1,13,13,0,35.0,101.8,2.908,4.0,2.0,2.97,,6,6,0,18.0,53.4,2.967,3.2,2.8,3.23,3.41,14,14,0,41.0,136.0,3.314,4.0,2.4,,,0,0,0,0.0,0.0,,,,33,33,0,94.0,291.2,3.091,4.0,2.0,5,3.084,3,0,0.0
221301,2.93,103.0,100.0,0,0,,,2.78,2.81,13,13,0,35.0,97.8,2.762,4.0,1.0,2.7,,6,6,0,18.0,48.6,2.7,3.2,2.2,3.25,3.26,11,11,0,33.0,107.4,3.255,3.7,2.8,,,0,0,0,0.0,0.0,,,,30,30,0,86.0,253.8,2.93,4.0,1.0,5,2.96,3,0,0.0
221305,2.19,100.0,100.0,1,0,,,1.99,2.31,13,13,0,35.0,75.3,2.146,3.4,1.0,2.53,,6,6,0,18.0,45.6,2.533,3.0,2.0,2.62,1.09,12,10,2,36.0,66.9,1.867,3.0,0.0,,,0,0,0,0.0,0.0,,,,31,29,2,89.0,187.8,2.113,3.4,0.0,5,2.108,3,0,0.0
221312,2.96,103.0,200.0,0,0,,,2.89,3.0,13,13,0,35.0,103.2,2.962,3.7,2.0,2.81,,6,6,0,17.0,47.8,2.833,3.2,2.4,3.1,2.78,13,13,0,39.0,114.1,2.931,3.7,1.0,,,0,0,0,0.0,0.0,,,,32,32,0,91.0,265.1,2.925,3.7,1.0,5,2.916,3,0,0.0
221325,2.44,73.0,100.0,0,0,,,2.51,2.86,13,13,0,35.0,94.2,2.677,4.0,1.5,1.48,,6,5,1,18.0,26.7,1.483,2.2,0.0,,2.6,3,3,0,9.0,23.4,2.6,3.0,2.4,,,0,0,0,0.0,0.0,,,,22,21,1,62.0,144.3,2.341,4.0,0.0,4,2.362,3,0,1.0
221328,2.23,101.0,130.0,0,0,,,2.28,2.58,13,13,0,35.0,85.3,2.454,3.7,1.0,2.25,,6,6,0,18.0,40.5,2.25,2.8,1.5,2.26,1.79,12,11,1,36.0,72.9,2.033,3.0,0.0,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,198.7,2.252,3.7,0.0,5,2.232,3,0,0.0
221334,1.94,89.0,100.0,2,2,,,1.9,2.24,11,11,0,32.0,65.9,2.027,2.8,1.0,2.4,,7,7,0,18.0,43.2,2.429,3.0,2.0,1.49,1.5,12,9,3,36.0,53.9,1.5,2.8,0.0,,,0,0,0,0.0,0.0,,,,30,27,3,86.0,163.0,1.91,3.0,0.0,5,1.906,3,0,1.0
221335,2.84,104.0,130.0,0,0,,,2.75,2.94,13,13,0,35.0,99.6,2.831,4.0,2.0,2.77,,6,6,0,18.0,49.8,2.767,3.0,2.6,2.96,2.79,12,12,0,36.0,103.5,2.883,3.4,2.2,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,252.9,2.839,4.0,2.0,5,2.842,3,0,0.0
221338,2.6,104.0,100.0,0,0,,,2.21,2.94,13,12,1,35.0,90.5,2.554,3.7,0.0,1.93,,6,6,0,18.0,34.8,1.933,2.4,1.5,3.05,2.58,12,12,0,36.0,101.3,2.817,3.7,1.5,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,226.6,2.535,3.7,0.0,5,2.542,3,0,0.0
221344,2.36,101.0,100.0,0,0,,,2.41,2.23,13,12,1,35.0,81.1,2.285,3.4,0.0,1.67,,6,6,0,18.0,30.0,1.667,2.0,1.0,2.58,2.54,12,12,0,35.0,89.7,2.592,3.4,1.5,,,0,0,0,0.0,0.0,,,,31,30,1,88.0,200.8,2.284,3.4,0.0,5,2.286,3,0,0.0
221349,2.96,100.0,160.0,0,0,,,2.15,2.73,13,13,0,35.0,85.8,2.454,3.4,1.0,2.65,,6,6,0,17.0,45.1,2.683,3.2,1.5,3.43,3.53,12,12,0,36.0,125.3,3.483,4.0,2.6,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,256.2,2.897,4.0,1.0,5,2.898,3,0,0.0
221358,2.99,106.0,130.0,0,0,,,2.6,2.87,13,13,0,35.0,95.8,2.738,4.0,2.2,3.15,,6,6,0,18.0,56.7,3.15,3.7,2.6,2.97,3.35,12,12,0,36.0,113.7,3.158,3.7,2.2,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,266.2,2.981,4.0,2.2,5,2.988,3,0,0.0
221367,2.58,102.0,170.0,1,0,,,1.76,2.42,11,11,0,32.0,66.2,2.073,3.4,1.0,2.44,,6,6,0,17.0,41.4,2.433,2.8,2.0,2.77,3.09,12,12,0,36.0,105.5,2.933,3.4,2.0,,,0,0,0,0.0,0.0,,,,29,29,0,85.0,213.1,2.503,3.4,1.0,5,2.496,3,0,0.0
221370,2.37,98.0,130.0,0,0,,,2.31,2.48,13,13,0,35.0,83.9,2.415,3.4,1.0,1.42,,6,5,1,18.0,25.5,1.417,2.0,0.0,2.52,2.59,12,12,0,36.0,92.0,2.558,3.2,1.5,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,201.4,2.277,3.4,0.0,5,2.264,3,0,0.0
221373,2.97,107.0,230.0,0,0,,,2.55,3.07,13,13,0,35.0,98.6,2.862,4.0,1.0,3.15,,6,6,0,18.0,56.7,3.15,3.7,2.4,3.2,2.72,13,13,0,39.0,114.7,2.946,4.0,1.0,,,0,0,0,0.0,0.0,,,,32,32,0,92.0,270.0,2.95,4.0,1.0,5,2.938,3,0,0.0
221374,3.19,107.0,170.0,0,0,,,2.76,3.02,13,13,0,35.0,101.2,2.877,3.7,2.2,2.9,,6,6,0,18.0,52.2,2.9,3.4,2.2,3.45,3.54,13,13,0,39.0,136.5,3.5,4.0,2.8,,,0,0,0,0.0,0.0,,,,32,32,0,92.0,289.9,3.134,4.0,2.2,5,3.134,3,0,0.0
221403,2.16,103.0,60.0,0,0,,,2.48,2.69,13,13,0,35.0,90.6,2.585,3.2,2.0,2.22,,6,6,0,18.0,39.9,2.217,2.8,1.5,2.18,1.38,12,11,1,36.0,64.1,1.783,3.0,0.0,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,194.6,2.203,3.2,0.0,5,2.19,3,0,0.0
221415,3.03,106.0,200.0,0,0,,,2.68,2.69,13,13,0,35.0,94.0,2.685,4.0,1.5,2.67,,6,6,0,18.0,48.0,2.667,2.8,2.4,3.35,3.58,12,12,0,36.0,124.8,3.467,4.0,2.8,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,266.8,2.984,4.0,1.5,5,2.994,3,0,0.0
221416,2.97,103.0,170.0,0,0,,,2.78,2.76,13,13,0,35.0,97.0,2.723,4.0,1.0,2.74,,6,6,0,17.0,46.6,2.767,3.2,2.4,3.1,3.24,12,12,0,36.0,114.2,3.175,4.0,2.0,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,257.8,2.906,4.0,1.0,5,2.924,3,0,0.0
221438,2.33,106.0,160.0,1,0,,,2.15,2.4,13,13,0,35.0,79.7,2.246,3.2,1.0,1.45,,6,6,0,18.0,26.1,1.45,2.2,1.0,2.52,2.65,12,12,0,36.0,93.1,2.592,3.2,1.5,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,198.9,2.226,3.2,1.0,5,2.234,3,0,0.0
221443,2.99,114.0,230.0,0,0,,,3.02,3.04,14,14,0,38.0,115.2,3.021,4.0,2.0,2.62,,5,5,0,13.0,34.0,2.6,3.0,2.0,2.9,2.98,13,13,0,39.0,114.6,2.946,3.7,2.6,,,0,0,0,0.0,0.0,,,,32,32,0,90.0,263.8,2.925,4.0,2.0,5,2.912,3,0,0.0
221458,2.95,106.0,170.0,0,0,,,2.68,2.98,13,13,0,35.0,99.1,2.823,4.0,1.5,2.9,,6,6,0,18.0,52.2,2.9,3.4,2.4,3.1,3.03,12,12,0,36.0,110.3,3.067,3.4,2.4,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,261.6,2.932,4.0,1.5,5,2.938,3,0,0.0
221461,2.78,104.0,170.0,0,0,,,2.34,2.52,13,13,0,35.0,85.1,2.446,3.7,1.0,2.32,,6,6,0,18.0,41.7,2.317,3.2,1.5,3.28,3.15,12,12,0,36.0,115.8,3.217,3.7,2.8,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,242.6,2.719,3.7,1.0,5,2.722,3,0,0.0
221462,2.76,109.0,200.0,0,0,,,2.71,2.94,13,13,0,35.0,98.9,2.808,4.0,2.0,2.59,,6,6,0,17.0,44.0,2.6,3.2,2.2,2.97,2.48,12,12,0,36.0,98.1,2.725,3.4,1.5,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,241.0,2.735,4.0,1.5,5,2.738,3,0,0.0
221463,1.92,92.0,70.0,3,2,,,1.31,2.48,11,8,3,32.0,59.4,1.8,4.0,0.0,1.93,,6,6,0,18.0,34.8,1.933,2.4,1.5,1.72,1.51,12,10,2,34.0,55.1,1.683,2.6,0.0,,,0,0,0,0.0,0.0,,,,29,24,5,84.0,149.3,1.779,4.0,0.0,5,1.79,3,0,0.0
221465,2.81,109.0,190.0,0,0,,,2.27,1.88,13,11,2,35.0,72.4,2.085,3.7,0.0,2.3,,6,6,0,17.0,39.1,2.317,2.8,1.5,3.24,3.27,12,12,0,36.0,117.2,3.258,4.0,2.6,,,0,0,0,0.0,0.0,,,,31,29,2,88.0,228.7,2.584,4.0,0.0,5,2.592,3,0,0.0
221468,2.4,100.0,160.0,3,0,,,1.87,2.0,11,11,0,32.0,61.8,1.918,3.7,1.0,1.35,,6,6,0,17.0,23.0,1.333,2.0,1.0,2.96,2.4,12,12,0,36.0,96.5,2.683,3.2,2.0,,,0,0,0,0.0,0.0,,,,29,29,0,85.0,181.3,2.114,3.7,1.0,5,2.116,3,0,0.0
221480,2.75,106.0,170.0,0,0,,,2.07,2.92,13,13,0,35.0,87.8,2.523,4.0,1.0,2.67,,6,6,0,18.0,48.0,2.667,3.0,2.0,3.12,2.61,12,12,0,36.0,103.1,2.867,3.7,1.5,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,238.9,2.684,4.0,1.0,5,2.678,3,0,0.0
221508,2.48,101.0,170.0,3,0,,,1.77,1.74,11,10,1,32.0,56.2,1.764,3.7,0.0,1.78,,6,5,1,17.0,30.3,1.683,2.4,0.0,2.98,2.49,12,12,0,36.0,98.5,2.742,3.7,2.0,,,0,0,0,0.0,0.0,,,,29,27,2,85.0,185.0,2.152,3.7,0.0,5,2.152,3,0,0.0
221512,2.12,98.0,100.0,1,0,,,2.25,2.08,13,12,1,35.0,75.7,2.146,3.2,0.0,1.4,,6,5,1,18.0,25.2,1.4,2.4,0.0,2.23,2.02,12,11,1,36.0,76.5,2.133,3.4,0.0,,,0,0,0,0.0,0.0,,,,31,28,3,89.0,177.4,1.997,3.4,0.0,5,1.996,3,0,0.0
221520,2.5,104.0,170.0,0,0,,,2.16,2.19,13,12,1,35.0,76.3,2.138,4.0,0.0,2.28,,6,6,0,18.0,41.1,2.283,2.6,1.5,2.73,2.51,12,12,0,36.0,94.3,2.625,3.4,1.5,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,211.7,2.355,4.0,0.0,5,2.374,3,0,0.0
221528,3.34,104.0,160.0,0,0,,,3.03,3.41,13,13,0,35.0,112.8,3.231,4.0,2.2,3.0,,7,7,0,21.0,63.0,3.0,3.2,2.6,3.68,3.3,12,12,0,36.0,125.7,3.492,4.0,2.8,,,0,0,0,0.0,0.0,,,,32,32,0,92.0,301.5,3.278,4.0,2.2,5,3.284,3,0,0.0
221544,2.3,97.0,140.0,0,0,,,2.54,2.33,13,13,0,35.0,85.1,2.431,3.7,1.5,1.75,,6,5,1,18.0,31.5,1.75,2.8,0.0,2.53,1.86,12,11,1,36.0,79.1,2.2,3.2,0.0,,,0,0,0,0.0,0.0,,,,31,29,2,89.0,195.7,2.21,3.7,0.0,5,2.202,3,0,0.0
221548,2.93,103.0,100.0,0,0,,,,,0,0,0,0.0,0.0,,,,2.53,,6,6,0,18.0,45.6,2.533,3.0,2.2,3.35,3.2,12,12,0,36.0,117.9,3.275,4.0,2.0,,,0,0,0,0.0,0.0,,,,18,18,0,54.0,163.5,3.028,4.0,2.0,3,3.027,2,0,0.0
221564,2.53,104.0,130.0,0,0,,,2.16,2.76,13,13,0,35.0,86.3,2.485,4.0,1.0,2.22,,6,6,0,18.0,39.9,2.217,2.6,1.5,2.56,2.66,12,12,0,36.0,93.9,2.617,2.8,2.0,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,220.1,2.484,4.0,1.0,5,2.472,3,0,0.0
221571,2.15,100.0,100.0,2,0,,,1.46,2.4,11,10,1,32.0,60.8,1.873,4.0,0.0,2.02,,5,5,0,15.0,30.3,2.02,2.8,1.0,2.28,2.42,12,12,0,36.0,84.6,2.358,3.2,1.5,,,0,0,0,0.0,0.0,,,,28,27,1,83.0,175.7,2.107,4.0,0.0,5,2.116,3,0,0.0
221572,2.7,106.0,130.0,0,0,,,2.16,2.59,13,13,0,35.0,83.4,2.369,3.7,1.0,2.47,,6,6,0,18.0,44.4,2.467,3.2,1.0,3.1,2.99,12,12,0,36.0,109.7,3.05,4.0,2.2,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,237.5,2.652,4.0,1.0,5,2.662,3,0,0.0
221573,2.53,108.0,170.0,0,0,,,2.1,2.37,13,13,0,35.0,78.3,2.262,3.4,1.0,2.33,,6,6,0,16.0,37.3,2.333,3.2,1.5,2.96,2.83,12,12,0,36.0,104.2,2.9,3.4,2.4,,,0,0,0,0.0,0.0,,,,31,31,0,87.0,219.8,2.523,3.4,1.0,5,2.518,3,0,1.0
221575,2.93,106.0,160.0,0,0,,,2.32,2.96,13,13,0,35.0,92.6,2.662,3.7,1.0,2.4,,6,6,0,18.0,43.2,2.4,3.0,2.0,3.43,3.32,12,12,0,36.0,121.4,3.375,4.0,2.6,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,257.2,2.887,4.0,1.0,5,2.886,3,0,0.0
221581,2.59,106.0,170.0,0,0,,,2.38,2.31,13,13,0,35.0,82.0,2.277,3.7,1.0,2.0,,6,6,0,18.0,36.0,2.0,3.0,1.0,3.04,2.96,12,12,0,36.0,108.0,3.008,3.7,2.6,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,226.0,2.506,3.7,1.0,5,2.538,3,0,0.0
221589,3.1,110.0,160.0,0,0,,,2.49,3.24,13,13,0,35.0,100.8,2.885,4.0,1.5,2.87,,6,6,0,18.0,51.6,2.867,3.4,2.4,3.33,3.21,14,14,0,42.0,137.4,3.271,3.7,2.8,,,0,0,0,0.0,0.0,,,,33,33,0,95.0,289.8,3.045,4.0,1.5,5,3.028,3,0,0.0
221598,2.87,100.0,100.0,0,0,,,2.84,3.14,13,13,0,35.0,104.8,3.008,3.7,1.0,2.33,,6,6,0,17.0,39.6,2.367,3.2,1.0,2.96,2.61,11,11,0,33.0,92.4,2.809,3.7,1.5,,,0,0,0,0.0,0.0,,,,30,30,0,85.0,236.8,2.807,3.7,1.0,5,2.776,3,0,0.0
221602,3.25,112.0,130.0,0,0,,,2.7,3.16,13,13,0,35.0,102.8,2.931,4.0,2.0,3.02,,6,6,0,18.0,54.3,3.017,3.7,2.6,3.5,3.53,14,14,0,42.0,147.5,3.514,4.0,2.6,,,0,0,0,0.0,0.0,,,,33,33,0,95.0,304.6,3.194,4.0,2.0,5,3.182,3,0,0.0
221603,2.57,101.0,170.0,0,0,,,2.52,2.84,13,13,0,35.0,94.1,2.677,4.0,1.0,2.57,,6,6,0,18.0,46.2,2.567,3.2,2.2,2.64,1.93,12,11,1,36.0,82.4,2.3,3.4,0.0,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,222.7,2.51,4.0,0.0,5,2.5,3,0,0.0
221609,2.44,103.0,140.0,0,0,,,2.69,2.31,13,13,0,35.0,87.3,2.531,3.7,1.0,2.52,,6,6,0,17.0,42.8,2.533,3.0,2.2,2.56,1.9,12,12,0,36.0,80.2,2.233,3.0,1.0,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,210.3,2.416,3.7,1.0,5,2.396,3,0,0.0
221612,3.35,112.0,200.0,0,0,,,2.89,3.3,13,13,0,35.0,108.5,3.131,4.0,1.5,3.24,,7,7,0,20.0,64.7,3.214,3.7,2.6,3.7,3.44,14,14,0,42.0,150.0,3.571,4.0,3.2,,,0,0,0,0.0,0.0,,,,34,34,0,97.0,323.2,3.329,4.0,1.5,5,3.314,3,0,0.0
221614,2.42,106.0,170.0,0,0,,,2.09,2.63,13,13,0,35.0,83.0,2.4,3.4,1.0,2.18,,6,6,0,18.0,39.3,2.183,2.6,1.5,2.83,2.04,12,12,0,36.0,87.8,2.442,3.2,1.5,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,210.1,2.374,3.4,1.0,5,2.354,3,0,0.0
221616,2.82,104.0,130.0,0,0,,,2.76,2.74,13,13,0,35.0,96.4,2.754,4.0,2.0,2.5,,6,6,0,18.0,45.0,2.5,3.2,2.0,3.03,2.97,12,12,0,36.0,108.0,3.0,3.4,2.4,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,249.4,2.8,4.0,2.0,5,2.8,3,0,0.0
221617,2.28,100.0,100.0,0,0,,,2.14,2.76,13,13,0,35.0,86.1,2.454,3.7,1.0,1.66,,6,5,1,17.0,28.2,1.567,2.4,0.0,2.33,1.73,12,11,1,36.0,73.0,2.033,3.0,0.0,,,0,0,0,0.0,0.0,,,,31,29,2,88.0,187.3,2.119,3.7,0.0,5,2.124,3,0,0.0
221635,2.51,107.0,170.0,0,0,,,2.14,2.75,13,13,0,35.0,85.9,2.469,3.7,1.0,2.13,,6,6,0,18.0,38.4,2.133,2.4,2.0,2.89,2.39,12,12,0,36.0,95.1,2.65,3.2,2.0,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,219.4,2.474,3.7,1.0,5,2.46,3,0,0.0
221682,2.61,102.0,130.0,0,0,,,2.51,2.17,13,12,1,35.0,81.6,2.308,3.7,0.0,2.6,,6,6,0,18.0,46.8,2.6,3.0,2.0,3.08,2.66,12,12,0,36.0,103.3,2.875,3.7,2.4,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,231.7,2.584,3.7,0.0,5,2.604,3,0,0.0
221686,2.36,103.0,170.0,0,0,,,2.38,2.0,13,12,1,35.0,76.4,2.138,2.8,0.0,2.45,,6,6,0,17.0,41.7,2.45,3.2,1.5,2.41,2.19,12,12,0,36.0,82.9,2.308,3.4,1.5,,,0,0,0,0.0,0.0,,,,31,30,1,88.0,201.0,2.265,3.4,0.0,5,2.286,3,0,0.0
221702,2.72,103.0,200.0,0,0,,,2.08,2.41,13,13,0,35.0,78.8,2.238,4.0,1.0,2.08,,6,6,0,17.0,35.3,2.117,2.8,1.0,3.37,3.3,12,12,0,36.0,120.0,3.333,3.7,2.8,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,234.1,2.639,4.0,1.0,5,2.648,3,0,0.0
