student_id,cumulative_gpa,academic_hours,training_hours,total_warnings_max,consecutive_warnings_max,military_education,year1_fall_gpa,year1_spring_gpa,year1_total_courses,year1_passed_courses,year1_failed_courses,year1_credits,year1_points,year1_avg_grade,year1_max_grade,year1_min_grade,year2_fall_gpa,year2_spring_gpa,year2_total_courses,year2_passed_courses,year2_failed_courses,year2_credits,year2_points,year2_avg_grade,year2_max_grade,year2_min_grade,year3_fall_gpa,year3_spring_gpa,year3_total_courses,year3_passed_courses,year3_failed_courses,year3_credits,year3_points,year3_avg_grade,year3_max_grade,year3_min_grade,year4_fall_gpa,year4_spring_gpa,year4_total_courses,year4_passed_courses,year4_failed_courses,year4_credits,year4_points,year4_avg_grade,year4_max_grade,year4_min_grade,total_courses,passed_courses,failed_courses,total_credits_all_years,total_points_all_years,avg_numeric_grade,highest_grade,lowest_grade,semester_gpa_count,overall_semester_gpa_avg,years_available,complete_four_year_record,graduation_status,at_risk
220981,3.08,105.0,200.0,0,0,اجتاز,2.76,3.14,13,13,0,35.0,103.5,2.977,4.0,1.5,2.54,,6,6,0,17.0,43.2,2.533,2.8,2.2,3.06,3.11,12,12,0,35.0,107.9,3.083,4.0,2.4,3.7,3.27,10,10,0,30.0,105.9,3.53,3.7,2.8,41,41,0,117.0,360.5,3.078,4.0,1.5,7,3.083,4,1,graduate,0
220988,2.45,97.0,240.0,2,2,اجتاز,2.06,1.45,13,11,2,35.0,61.1,1.746,3.7,0.0,1.66,,5,4,1,15.0,24.9,1.66,2.4,0.0,2.28,2.15,12,11,1,35.0,77.6,2.225,3.2,0.0,2.79,2.92,11,11,0,32.0,91.3,2.845,4.0,2.2,41,37,4,117.0,254.9,2.171,4.0,0.0,7,2.187,4,1,graduate,1
220995,2.39,135.0,160.0,0,0,,2.02,2.61,13,13,0,35.0,81.2,2.331,3.7,1.0,2.05,,6,6,0,18.0,36.9,2.05,2.8,1.5,2.3,2.55,12,12,0,36.0,87.3,2.433,3.7,1.5,2.8,2.95,10,10,0,29.0,83.1,2.87,4.0,1.5,41,41,0,118.0,288.5,2.451,4.0,1.0,7,2.469,4,1,graduate,0
221000,2.48,135.0,240.0,0,0,اجتاز,2.19,2.33,13,13,0,35.0,79.2,2.215,4.0,1.0,2.07,,6,6,0,16.0,33.1,2.05,2.8,1.0,2.12,2.46,12,12,0,36.0,82.3,2.292,3.2,1.0,2.9,2.78,12,12,0,36.0,102.3,2.842,4.0,2.2,43,43,0,123.0,296.9,2.388,4.0,1.0,7,2.407,4,1,graduate,0
221008,3.1,135.0,240.0,0,0,,2.86,2.93,13,13,0,35.0,101.4,2.877,4.0,2.0,2.73,,6,6,0,18.0,49.2,2.733,3.0,2.6,3.53,3.2,13,13,0,39.0,130.9,3.362,4.0,2.6,3.16,3.23,9,9,0,26.0,82.9,3.189,4.0,2.8,41,41,0,118.0,364.4,3.078,4.0,2.0,7,3.091,4,1,graduate,0
221009,3.22,135.0,240.0,0,0,اجتاز,2.58,3.29,13,12,1,35.0,103.0,2.9,4.0,0.0,2.97,,6,6,0,18.0,53.4,2.967,3.4,2.6,3.3,3.13,14,14,0,42.0,135.0,3.214,3.7,2.8,3.63,3.43,9,9,0,25.0,89.1,3.567,4.0,3.2,42,41,1,120.0,380.5,3.157,4.0,0.0,7,3.19,4,1,graduate,0
221019,3.02,135.0,240.0,0,0,اجتاز,2.19,2.36,13,12,1,35.0,79.7,2.338,3.7,0.0,3.03,,6,6,0,18.0,54.6,3.033,3.4,2.4,3.3,3.35,12,12,0,36.0,119.7,3.325,3.7,2.4,3.22,3.07,11,11,0,31.0,98.0,3.145,3.7,2.8,42,41,1,120.0,352.0,2.931,3.7,0.0,7,2.931,4,1,graduate,0
221020,2.41,135.0,240.0,1,1,اجتاز,2.09,1.94,13,12,1,35.0,70.6,1.969,3.7,0.0,1.53,,6,4,2,18.0,27.6,1.533,2.6,0.0,2.35,2.28,11,11,0,33.0,76.5,2.318,2.8,1.5,2.7,2.66,12,12,0,35.0,94.0,2.683,3.7,1.5,42,39,3,121.0,268.7,2.202,3.7,0.0,7,2.221,4,1,graduate,1
221037,2.66,135.0,240.0,0,0,,2.14,2.39,13,13,0,35.0,79.3,2.292,3.2,1.0,2.18,,6,6,0,18.0,39.3,2.183,2.6,1.5,2.98,2.89,12,12,0,36.0,105.6,2.942,3.7,2.2,3.17,2.77,10,10,0,29.0,87.3,3.01,3.7,2.2,41,41,0,118.0,311.5,2.641,3.7,1.0,7,2.646,4,1,graduate,0
221041,3.02,135.0,170.0,0,0,اجتاز,2.63,2.88,13,13,0,35.0,96.5,2.746,4.0,2.0,2.43,,6,6,0,18.0,43.8,2.433,3.2,2.0,2.88,3.32,12,12,0,36.0,111.6,3.108,3.7,2.6,3.42,3.16,12,12,0,33.0,108.9,3.283,4.0,2.4,43,43,0,122.0,360.8,2.953,4.0,2.0,7,2.96,4,1,graduate,0
221058,2.67,135.0,170.0,1,0,اجتاز,2.06,1.94,13,11,2,35.0,69.9,1.946,3.7,0.0,2.47,,6,6,0,18.0,44.4,2.467,3.4,2.2,2.7,2.93,12,12,0,36.0,101.4,2.817,3.2,2.2,3.22,2.85,11,11,0,31.0,94.8,3.036,4.0,2.4,42,40,2,120.0,310.5,2.555,4.0,0.0,7,2.596,4,1,graduate,1
221071,3.23,135.0,240.0,0,0,,3.06,3.09,14,14,0,38.0,116.8,3.064,4.0,2.2,2.91,,7,7,0,19.0,55.2,2.929,3.7,2.4,3.38,3.24,13,13,0,39.0,129.0,3.308,3.7,3.0,3.64,3.5,8,8,0,24.0,86.1,3.587,3.7,3.4,42,42,0,120.0,387.1,3.217,4.0,2.2,7,3.26,4,1,graduate,0
221073,2.97,135.0,240.0,0,0,,2.44,2.87,13,13,0,35.0,93.1,2.654,3.2,1.5,2.6,,6,6,0,18.0,46.8,2.6,3.0,2.4,3.15,2.96,12,12,0,36.0,110.0,3.058,3.7,2.6,3.47,3.25,10,10,0,29.0,98.1,3.37,4.0,2.8,41,41,0,118.0,348.0,2.939,4.0,1.5,7,2.963,4,1,graduate,0
221075,2.8,135.0,200.0,0,0,اجتاز,2.64,3.2,13,13,0,35.0,102.5,2.938,4.0,1.5,2.36,,6,6,0,17.0,40.2,2.367,2.6,2.0,2.59,2.83,12,12,0,36.0,97.7,2.717,3.4,2.0,2.96,2.78,11,11,0,32.0,92.4,2.873,3.4,2.4,42,42,0,120.0,332.8,2.776,4.0,1.5,7,2.766,4,1,graduate,0
221086,2.64,135.0,130.0,3,0,اجتاز,1.92,1.9,11,10,1,32.0,61.1,1.918,3.2,0.0,1.94,,6,5,1,17.0,33.0,2.0,3.0,0.0,2.76,2.66,12,12,0,36.0,97.6,2.717,3.2,2.2,2.96,2.78,12,12,0,34.0,97.8,2.867,4.0,2.2,41,39,2,119.0,289.5,2.441,4.0,0.0,7,2.417,4,1,graduate,1
221087,3.03,135.0,240.0,0,0,,2.24,2.86,13,13,0,35.0,89.5,2.577,3.7,1.5,2.12,,6,6,0,18.0,38.1,2.117,2.8,1.0,3.35,3.6,12,12,0,36.0,125.1,3.475,4.0,2.2,3.61,3.35,11,11,0,31.0,108.5,3.464,4.0,2.8,42,42,0,120.0,361.2,3.0,4.0,1.0,7,3.019,4,1,graduate,0
221102,2.78,135.0,140.0,0,0,اجتاز,2.58,2.23,13,13,0,35.0,84.1,2.438,4.0,1.0,2.73,,6,6,0,18.0,49.2,2.733,3.4,2.2,3.01,2.33,12,12,0,36.0,96.2,2.675,3.7,1.0,3.3,2.97,10,10,0,29.0,91.9,3.17,4.0,2.6,41,41,0,118.0,321.4,2.729,4.0,1.0,7,2.736,4,1,graduate,0
221105,2.84,135.0,240.0,0,0,اجتاز,2.25,2.36,13,13,0,35.0,80.7,2.354,3.7,1.0,1.82,,6,6,0,18.0,32.7,1.817,2.8,1.0,3.12,3.15,12,12,0,36.0,112.8,3.133,3.7,2.2,3.76,3.25,9,9,0,26.0,92.2,3.533,4.0,2.6,40,40,0,115.0,318.4,2.772,4.0,1.0,7,2.816,4,1,graduate,0
221109,2.29,135.0,100.0,0,0,,2.07,2.64,13,13,0,35.0,82.8,2.377,3.4,1.0,1.92,,6,5,1,17.0,32.7,1.817,2.6,0.0,1.48,2.33,12,11,1,36.0,68.6,1.908,2.8,0.0,2.26,2.23,11,11,0,29.0,71.9,2.482,4.0,1.5,42,40,2,117.0,256.0,2.19,4.0,0.0,7,2.133,4,1,graduate,0
221115,2.67,135.0,100.0,0,0,اجتاز,2.26,2.86,13,13,0,35.0,90.0,2.585,3.7,1.0,2.1,,6,6,0,18.0,37.8,2.1,2.6,1.0,2.57,2.45,12,12,0,36.0,90.3,2.517,3.2,2.2,3.24,3.02,10,10,0,29.0,91.5,3.15,4.0,2.4,41,41,0,118.0,309.6,2.632,4.0,1.0,7,2.643,4,1,graduate,0
221123,2.76,135.0,140.0,0,0,اجتاز,2.23,2.32,13,13,0,35.0,79.7,2.262,3.7,1.0,2.03,,6,5,1,18.0,36.6,2.033,3.0,0.0,2.55,3.12,12,12,0,36.0,102.0,2.833,4.0,1.5,3.31,3.23,13,13,0,37.0,121.2,3.277,4.0,2.4,44,43,1,126.0,339.5,2.686,4.0,0.0,7,2.684,4,1,graduate,0
221126,2.73,135.0,70.0,3,3,اجتاز,,,0,0,0,0.0,0.0,,,,1.34,,7,5,2,18.0,24.2,1.371,2.6,0.0,,,0,0,0,0.0,0.0,,,,3.11,2.94,13,13,0,36.0,108.8,3.0,3.7,2.2,20,18,2,54.0,133.0,2.43,3.7,0.0,3,2.463,2,0,graduate,1
221127,3.11,135.0,200.0,0,0,,2.43,2.81,13,13,0,35.0,91.9,2.623,3.4,1.5,2.5,,6,6,0,18.0,45.0,2.5,2.8,2.2,3.52,3.38,12,12,0,36.0,124.1,3.45,4.0,2.6,3.61,3.37,10,10,0,29.0,101.9,3.51,4.0,3.2,41,41,0,118.0,362.9,3.063,4.0,1.5,7,3.089,4,1,graduate,0
221129,2.32,135.0,100.0,0,0,اجتاز,2.64,2.48,13,13,0,35.0,89.4,2.569,3.7,1.5,2.21,,6,6,0,17.0,37.5,2.25,3.0,1.0,2.08,1.43,12,10,2,36.0,63.2,1.758,3.0,0.0,2.39,2.21,12,12,0,35.0,80.6,2.317,3.7,1.0,43,41,2,123.0,270.7,2.228,3.7,0.0,7,2.206,4,1,graduate,0
221130,2.52,135.0,190.0,0,0,اجتاز,2.01,2.56,13,12,1,35.0,80.3,2.238,3.7,0.0,1.72,,6,5,1,18.0,30.9,1.717,2.4,0.0,2.71,2.16,12,12,0,36.0,87.7,2.442,3.7,1.5,3.08,2.41,12,12,0,34.0,92.8,2.733,3.7,1.5,43,41,2,123.0,291.7,2.36,3.7,0.0,7,2.379,4,1,graduate,0
221137,3.24,135.0,170.0,0,0,اجتاز,3.22,3.37,14,14,0,38.0,125.5,3.293,4.0,2.2,3.12,,7,7,0,20.0,62.3,3.1,3.7,2.6,3.17,3.1,14,14,0,42.0,131.6,3.136,4.0,2.6,3.28,3.36,7,7,0,20.0,66.4,3.314,3.7,3.0,42,42,0,120.0,385.8,3.212,4.0,2.2,7,3.231,4,1,graduate,0
221138,2.69,135.0,100.0,0,0,اجتاز,,,0,0,0,0.0,0.0,,,,2.23,,6,6,0,18.0,40.2,2.233,3.0,1.5,2.92,2.75,12,12,0,36.0,102.1,2.842,3.4,1.5,3.31,3.02,11,11,0,31.0,98.6,3.164,4.0,2.4,29,29,0,85.0,240.9,2.838,4.0,1.5,5,2.846,3,0,graduate,0
221145,2.2,135.0,130.0,2,2,,2.2,1.77,13,12,1,35.0,69.3,1.977,3.0,0.0,2.04,,5,5,0,15.0,30.6,2.04,2.4,1.0,2.31,1.66,12,12,0,36.0,71.4,1.992,2.8,1.0,2.82,2.25,10,10,0,29.0,75.0,2.6,4.0,1.0,40,39,1,115.0,246.3,2.145,4.0,0.0,7,2.15,4,1,graduate,1
221155,2.45,135.0,140.0,0,0,اجتاز,2.33,2.14,13,13,0,35.0,78.2,2.262,3.4,1.0,2.13,,6,6,0,18.0,38.4,2.133,2.8,1.0,2.92,2.36,12,12,0,36.0,95.0,2.642,3.7,2.0,2.57,2.72,10,10,0,29.0,76.5,2.65,3.7,1.5,41,41,0,118.0,288.1,2.449,3.7,1.0,7,2.453,4,1,graduate,0
221159,2.63,135.0,240.0,0,0,اجتاز,2.69,2.61,13,13,0,35.0,92.6,2.623,3.7,1.5,2.07,,6,6,0,18.0,37.2,2.067,2.4,1.0,2.96,2.73,12,12,0,36.0,102.3,2.85,3.4,2.4,2.4,2.41,12,12,0,32.0,83.0,2.633,3.4,1.0,43,43,0,121.0,315.1,2.612,3.7,1.0,7,2.553,4,1,graduate,0
221162,3.12,135.0,240.0,0,0,اجتاز,2.88,3.01,13,13,0,35.0,103.1,2.938,3.7,2.2,3.05,,6,6,0,17.0,51.8,3.033,3.4,2.6,3.28,3.26,13,13,0,39.0,127.5,3.269,4.0,2.4,3.2,3.06,9,9,0,26.0,82.0,3.156,4.0,2.4,41,41,0,117.0,364.4,3.105,4.0,2.2,7,3.106,4,1,graduate,0
221167,2.37,135.0,70.0,3,0,اجتاز,1.72,2.04,11,11,0,32.0,59.9,1.845,3.2,1.0,2.22,,5,5,0,14.0,31.1,2.3,3.4,1.5,,,0,0,0,0.0,0.0,,,,2.68,2.58,13,13,0,36.0,98.9,2.777,4.0,1.5,29,29,0,82.0,189.9,2.341,4.0,1.0,5,2.248,3,0,graduate,1
221176,2.87,135.0,170.0,0,0,اجتاز,2.69,2.83,13,13,0,35.0,96.7,2.746,4.0,2.0,2.77,,6,6,0,18.0,49.8,2.767,3.2,2.0,3.16,2.63,12,12,0,36.0,104.1,2.9,3.7,2.2,3.1,2.95,10,10,0,29.0,88.2,3.04,4.0,2.4,41,41,0,118.0,338.8,2.866,4.0,2.0,7,2.876,4,1,graduate,0
221180,2.45,97.0,240.0,2,0,اجتاز,2.15,1.39,13,12,1,35.0,61.5,1.792,4.0,0.0,1.56,,5,4,1,15.0,23.4,1.56,2.4,0.0,2.71,2.47,12,12,0,36.0,93.2,2.592,3.7,2.0,3.05,2.58,11,11,0,32.0,90.6,2.836,4.0,1.0,41,39,2,118.0,268.7,2.278,4.0,0.0,7,2.273,4,1,graduate,1
221186,2.82,135.0,160.0,0,0,,2.69,2.63,13,12,1,35.0,93.0,2.615,3.7,0.0,2.23,,6,6,0,18.0,40.2,2.233,2.8,1.5,3.11,2.79,12,12,0,36.0,106.2,2.958,3.7,2.2,3.11,2.95,10,10,0,29.0,88.4,3.04,4.0,2.4,41,40,1,118.0,327.8,2.763,4.0,0.0,7,2.787,4,1,graduate,0
221188,1.97,135.0,240.0,3,0,اجتاز,1.64,1.78,11,9,2,32.0,54.6,1.727,3.2,0.0,1.92,,5,5,0,15.0,28.8,1.92,2.4,1.0,,,0,0,0,0.0,0.0,,,,3.02,2.9,13,13,0,37.0,109.5,2.946,4.0,2.4,29,27,2,84.0,192.9,2.307,4.0,0.0,5,2.252,3,0,graduate,1
221195,2.8,135.0,190.0,0,0,,2.58,2.41,13,13,0,35.0,87.3,2.485,3.7,1.0,2.33,,6,6,0,18.0,42.0,2.333,2.8,1.0,3.28,3.27,12,12,0,36.0,117.9,3.275,3.7,2.8,3.45,3.37,10,10,0,29.0,99.2,3.42,4.0,2.6,41,41,0,118.0,346.4,2.922,4.0,1.0,7,2.956,4,1,graduate,0
221197,2.92,135.0,240.0,0,0,,2.45,2.56,13,13,0,35.0,87.6,2.531,3.7,1.0,2.67,,6,6,0,18.0,48.0,2.667,2.8,2.6,3.18,3.03,12,12,0,36.0,111.8,3.108,3.7,2.4,3.4,3.07,10,10,0,29.0,94.7,3.27,4.0,2.4,41,41,0,118.0,342.1,2.9,4.0,1.0,7,2.909,4,1,graduate,0
221201,2.99,135.0,240.0,0,0,اجتاز,2.75,2.84,13,13,0,35.0,97.9,2.777,3.7,2.0,2.82,,6,6,0,17.0,47.9,2.717,3.7,1.0,2.86,3.19,12,12,0,36.0,109.0,3.033,3.7,2.2,3.33,3.11,11,11,0,32.0,103.6,3.218,4.0,2.6,42,42,0,120.0,358.4,2.957,4.0,1.0,7,2.986,4,1,graduate,0
221202,2.75,135.0,240.0,0,0,,2.44,2.04,13,13,0,35.0,78.2,2.215,3.7,1.5,2.22,,6,6,0,18.0,39.9,2.217,2.6,1.5,3.23,2.98,12,12,0,36.0,111.8,3.108,3.7,2.2,3.38,3.25,10,10,0,29.0,96.5,3.33,4.0,2.8,41,41,0,118.0,326.4,2.749,4.0,1.5,7,2.791,4,1,graduate,0
221206,2.66,135.0,240.0,0,0,اجتاز,2.37,2.26,13,12,1,35.0,81.0,2.323,3.7,0.0,2.43,,6,6,0,18.0,43.8,2.433,3.0,2.0,2.73,2.8,12,12,0,36.0,99.5,2.767,3.2,2.0,2.88,2.6,10,10,0,29.0,80.2,2.78,4.0,2.0,41,40,1,118.0,304.5,2.58,4.0,0.0,7,2.581,4,1,graduate,0
221209,2.5,135.0,240.0,2,2,اجتاز,1.81,2.16,11,10,1,32.0,63.1,1.973,3.7,0.0,2.24,,5,5,0,15.0,33.6,2.24,2.4,2.0,2.53,2.37,12,12,0,35.0,85.9,2.475,3.4,1.5,3.16,2.68,12,12,0,33.0,100.3,3.058,4.0,2.4,40,39,1,115.0,282.9,2.483,4.0,0.0,7,2.421,4,1,graduate,1
221210,2.11,135.0,240.0,3,0,اجتاز,1.85,1.16,11,10,1,32.0,48.9,1.527,3.2,0.0,1.94,,5,5,0,15.0,29.1,1.94,2.6,1.0,,,0,0,0,0.0,0.0,,,,2.02,2.23,12,12,0,32.0,74.6,2.35,4.0,1.5,28,27,1,79.0,152.6,1.954,4.0,0.0,5,1.84,3,0,graduate,1
221213,2.87,135.0,130.0,1,1,اجتاز,1.65,2.94,11,10,1,32.0,72.2,2.218,3.7,0.0,2.58,,7,7,0,18.0,46.4,2.629,3.4,2.0,3.37,2.7,12,12,0,36.0,109.2,3.033,4.0,2.2,3.22,3.14,11,11,0,31.0,98.7,3.2,4.0,2.2,41,40,1,117.0,326.5,2.79,4.0,0.0,7,2.8,4,1,graduate,1
221214,2.4,135.0,240.0,0,0,اجتاز,2.08,2.39,13,13,0,35.0,78.5,2.246,4.0,1.0,2.02,,6,6,0,18.0,36.3,2.017,2.6,1.0,2.4,2.32,12,12,0,35.0,82.7,2.358,3.2,1.0,2.87,2.68,12,12,0,35.0,97.2,2.783,3.7,1.0,43,43,0,123.0,294.7,2.395,4.0,1.0,7,2.394,4,1,graduate,0
221221,2.3,135.0,240.0,0,0,اجتاز,,,0,0,0,0.0,0.0,,,,2.15,,6,6,0,18.0,38.7,2.15,3.0,1.5,2.46,2.12,12,12,0,36.0,82.4,2.3,3.4,1.5,2.92,2.67,11,11,0,31.0,87.2,2.8,4.0,2.0,29,29,0,85.0,208.3,2.459,4.0,1.5,5,2.464,3,0,graduate,0
221223,3.11,135.0,160.0,0,0,اجتاز,2.86,3.16,13,13,0,35.0,105.5,2.992,4.0,1.5,2.66,,7,7,0,21.0,55.8,2.657,3.0,2.2,3.21,3.31,13,13,0,39.0,127.4,3.269,4.0,2.6,3.4,3.33,8,8,0,23.0,77.7,3.362,4.0,2.8,41,41,0,118.0,366.4,3.095,4.0,1.5,7,3.133,4,1,graduate,0
221225,2.59,135.0,130.0,0,0,اجتاز,2.04,2.79,13,13,0,35.0,84.8,2.462,3.4,1.0,2.47,,6,6,0,18.0,44.4,2.467,3.2,2.0,2.43,2.57,12,12,0,36.0,90.0,2.5,3.7,1.0,2.12,2.85,11,10,1,32.0,81.0,2.527,4.0,0.0,42,41,1,121.0,300.2,2.49,4.0,0.0,7,2.467,4,1,graduate,0
221227,2.53,135.0,240.0,1,1,اجتاز,,,0,0,0,0.0,0.0,,,,1.5,,6,5,1,18.0,27.0,1.5,2.0,0.0,2.93,1.98,12,11,1,35.0,86.5,2.475,3.4,0.0,2.37,2.75,12,12,0,31.0,89.9,2.908,4.0,2.2,30,28,2,84.0,203.4,2.453,4.0,0.0,5,2.306,3,0,graduate,1
221228,3.08,135.0,130.0,0,0,اجتاز,2.4,2.44,13,12,1,35.0,84.7,2.354,3.7,0.0,2.44,,6,6,0,16.0,39.0,2.433,2.6,2.2,3.13,3.35,12,12,0,36.0,116.6,3.242,4.0,2.0,3.8,3.5,11,11,0,33.0,120.9,3.664,4.0,3.2,42,41,1,120.0,361.2,2.962,4.0,0.0,7,3.009,4,1,graduate,0
221238,2.3,135.0,240.0,2,2,اجتاز,2.12,2.07,13,13,0,35.0,73.4,2.123,3.7,1.0,1.17,,6,5,1,18.0,21.0,1.167,2.0,0.0,2.22,2.21,11,11,0,33.0,73.1,2.218,3.0,1.5,2.89,2.74,13,13,0,38.0,106.8,2.815,4.0,2.0,43,42,1,124.0,274.3,2.223,4.0,0.0,7,2.203,4,1,graduate,1
221239,3.13,135.0,240.0,2,2,اجتاز,0.62,2.37,11,7,4,29.0,38.9,1.464,4.0,0.0,2.52,,5,5,0,15.0,37.8,2.52,2.6,2.4,,,0,0,0,0.0,0.0,,,,3.76,3.52,13,13,0,36.0,130.8,3.6,4.0,3.0,29,25,4,80.0,207.5,2.603,4.0,0.0,5,2.558,3,0,graduate,1
221254,2.53,135.0,200.0,2,2,,1.62,2.14,11,10,1,32.0,59.6,1.873,3.7,0.0,2.03,,6,6,0,18.0,36.6,2.033,2.4,1.0,2.44,2.51,12,12,0,36.0,89.1,2.483,3.7,1.0,3.35,3.12,12,12,0,32.0,104.2,3.258,4.0,2.6,41,40,1,118.0,289.5,2.48,4.0,0.0,7,2.459,4,1,graduate,1
221256,3.45,135.0,200.0,0,0,اجتاز,3.05,2.72,14,13,1,38.0,108.9,2.886,4.0,0.0,3.28,,6,6,0,17.0,55.8,3.267,3.7,3.0,3.68,3.7,12,12,0,36.0,132.9,3.692,4.0,3.0,3.88,3.42,9,9,0,27.0,99.3,3.678,4.0,3.2,41,40,1,118.0,396.9,3.351,4.0,0.0,7,3.39,4,1,graduate,0
221288,2.69,135.0,190.0,0,0,اجتاز,2.05,2.51,13,13,0,35.0,80.0,2.3,4.0,1.5,2.33,,6,6,0,18.0,42.0,2.333,2.6,2.2,2.86,2.89,12,12,0,36.0,103.5,2.883,3.4,2.4,3.32,2.77,10,10,0,29.0,89.9,3.09,4.0,2.4,41,41,0,118.0,315.4,2.668,4.0,1.5,7,2.676,4,1,graduate,0
221290,2.89,135.0,240.0,0,0,,2.42,2.74,13,13,0,35.0,90.5,2.569,3.7,1.0,2.5,,6,6,0,18.0,45.0,2.5,2.8,2.0,2.92,3.12,12,12,0,36.0,108.6,3.017,3.7,1.5,3.3,3.17,10,10,0,29.0,94.3,3.25,4.0,2.4,41,41,0,118.0,338.4,2.856,4.0,1.0,7,2.881,4,1,graduate,0
221292,3.08,135.0,100.0,0,0,,2.34,3.14,13,13,0,35.0,96.3,2.762,4.0,1.5,2.76,,6,6,0,17.0,47.0,2.8,3.4,1.0,3.37,2.98,12,12,0,36.0,114.3,3.175,4.0,2.4,3.44,3.44,11,11,0,32.0,110.2,3.436,4.0,2.8,42,42,0,120.0,367.8,3.062,4.0,1.0,7,3.067,4,1,graduate,0
221294,3.23,135.0,240.0,0,0,اجتاز,2.71,3.1,13,13,0,35.0,101.8,2.908,4.0,2.0,2.97,,6,6,0,18.0,53.4,2.967,3.2,2.8,3.23,3.41,14,14,0,41.0,136.0,3.314,4.0,2.4,3.77,3.4,9,9,0,26.0,94.7,3.633,4.0,3.0,42,42,0,120.0,385.9,3.207,4.0,2.0,7,3.227,4,1,graduate,0
221301,3.0,135.0,240.0,0,0,اجتاز,2.78,2.81,13,13,0,35.0,97.8,2.762,4.0,1.0,2.7,,6,6,0,18.0,48.6,2.7,3.2,2.2,3.25,3.26,11,11,0,33.0,107.4,3.255,3.7,2.8,3.46,2.96,11,11,0,32.0,103.3,3.227,4.0,2.2,41,41,0,118.0,357.1,3.01,4.0,1.0,7,3.031,4,1,graduate,0
221305,2.22,132.0,100.0,1,0,اجتاز,1.99,2.31,13,13,0,35.0,75.3,2.146,3.4,1.0,2.53,,6,6,0,18.0,45.6,2.533,3.0,2.0,2.62,1.09,12,10,2,36.0,66.9,1.867,3.0,0.0,1.5,1.61,11,6,0,31.5,58.1,2.867,4.0,1.5,42,35,2,120.5,245.9,2.235,4.0,0.0,7,1.95,4,1,level4_non_graduate,1
221312,3.06,135.0,240.0,0,0,,2.89,3.0,13,13,0,35.0,103.2,2.962,3.7,2.0,2.81,,6,6,0,17.0,47.8,2.833,3.2,2.4,3.1,2.78,13,13,0,39.0,114.1,2.931,3.7,1.0,3.44,3.35,10,10,0,29.0,98.8,3.4,4.0,3.0,42,42,0,120.0,363.9,3.038,4.0,1.0,7,3.053,4,1,graduate,0
221328,2.35,135.0,240.0,0,0,اجتاز,2.28,2.58,13,13,0,35.0,85.3,2.454,3.7,1.0,2.25,,6,6,0,18.0,40.5,2.25,2.8,1.5,2.26,1.79,12,11,1,36.0,72.9,2.033,3.0,0.0,2.4,2.63,12,12,0,34.0,85.7,2.542,3.4,1.5,43,42,1,123.0,284.4,2.333,3.7,0.0,7,2.313,4,1,graduate,0
221335,2.94,135.0,240.0,0,0,اجتاز,2.75,2.94,13,13,0,35.0,99.6,2.831,4.0,2.0,2.77,,6,6,0,18.0,49.8,2.767,3.0,2.6,2.96,2.79,12,12,0,36.0,103.5,2.883,3.4,2.2,3.39,3.1,11,11,0,31.0,101.2,3.255,4.0,2.6,42,42,0,120.0,354.1,2.948,4.0,2.0,7,2.957,4,1,graduate,0
221338,2.73,135.0,240.0,0,0,اجتاز,2.21,2.94,13,12,1,35.0,90.5,2.554,3.7,0.0,1.93,,6,6,0,18.0,34.8,1.933,2.4,1.5,3.05,2.58,12,12,0,36.0,101.3,2.817,3.7,1.5,3.16,3.2,11,9,0,33.0,98.6,2.911,4.0,2.0,42,39,1,122.0,325.2,2.62,4.0,0.0,7,2.724,4,1,graduate,0
221344,2.46,135.0,100.0,0,0,اجتاز,2.41,2.23,13,12,1,35.0,81.1,2.285,3.4,0.0,1.67,,6,6,0,18.0,30.0,1.667,2.0,1.0,2.58,2.54,12,12,0,35.0,89.7,2.592,3.4,1.5,2.55,2.91,12,12,0,34.0,93.1,2.742,3.7,1.5,43,42,1,122.0,293.9,2.412,3.7,0.0,7,2.413,4,1,graduate,0
221349,3.06,135.0,240.0,0,0,اجتاز,2.15,2.73,13,13,0,35.0,85.8,2.454,3.4,1.0,2.65,,6,6,0,17.0,45.1,2.683,3.2,1.5,3.43,3.53,12,12,0,36.0,125.3,3.483,4.0,2.6,3.46,3.05,10,10,0,29.0,95.5,3.29,3.7,2.6,41,41,0,117.0,351.7,2.993,4.0,1.0,7,3.0,4,1,graduate,0
221358,3.08,135.0,130.0,0,0,,2.6,2.87,13,13,0,35.0,95.8,2.738,4.0,2.2,3.15,,6,6,0,18.0,56.7,3.15,3.7,2.6,2.97,3.35,12,12,0,36.0,113.7,3.158,3.7,2.2,3.53,3.15,10,10,0,29.0,97.9,3.35,4.0,2.6,41,41,0,118.0,364.1,3.071,4.0,2.2,7,3.089,4,1,graduate,0
221367,2.75,135.0,240.0,1,1,,1.76,2.42,11,11,0,32.0,66.2,2.073,3.4,1.0,2.44,,6,6,0,17.0,41.4,2.433,2.8,2.0,2.77,3.09,12,12,0,36.0,105.5,2.933,3.4,2.0,3.43,3.16,12,12,0,33.0,108.7,3.283,4.0,2.6,41,41,0,118.0,321.8,2.732,4.0,1.0,7,2.724,4,1,graduate,1
